intent,example_sentence,response_template
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Teşhis koy,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Teşhis koy,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Teşhis koy,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Teşhis koy,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Teşhis koy,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Reçete yaz,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
rejection,Ameliyat gerekli mi,⚠️ Bu konuda kesin yanıt veremem çünkü tıbbi teşhis/reçete yazma yetkim yok. Size genel bilgiler verebilirim ama kesin kararlar için mutlaka doktora başvurun.
doctor_referral,Hangi doktora gideyim,"Şikayetinize göre: 🧠 Baş ağrısı → Nöroloji, 💓 Kalp → Kardiyoloji, 🦴 Eklem ağrısı → Ortopedi, 👁️ Göz → Göz hastalıkları, 👂 Kulak → KBB, 🤰 Kadın sağlığı → Jinekoloji. Genel kontrol için pratisyen hekim yeterli."
doctor_referral,Kardiyolog,"Kardiyoloji uzmanına şu durumlarda gidin: 💓 Göğüs ağrısı, 🫀 Çarpıntı, 🩸 Yüksek tansiyon, 🧬 Aile kalp hastalığı öyküsü. 📋 Yanınızda EKG, kan tahlili götürün."
doctor_referral,Nöroloji,"Nöroloji uzmanına şu durumlarda: 🧠 Şiddetli baş ağrısı, 😵‍💫 Baş dönmesi, 🤲 Titreme, 😴 Uyku bozukluğu, 🧠 Hafıza sorunları. 📋 MR/BT varsa götürün."
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Kardiyoloji,Kardiyoloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Nöroloji,Nöroloji uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Ortopedi,Ortopedi uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,KBB,KBB uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
doctor_referral,Göz doktoru,Göz doktoru uzmanına hangi durumlarda gidilmesi gerektiği ve randevu süreçleri hakkında bilgi verebilirim.
prevention,Grip korunma,"Gripten korunma: 🧼 Sık el yıkayın, 😷 Kalabalıkta maske takın, 💉 Yıllık grip aşısı, 💪 Bağışıklığı güçlendirin, 🏃‍♀️ Düzenli egzersiz, 😴 Yeterli uyku, 🍊 C vitamini alın."
prevention,Kalp krizi korunma,"Kalp krizi korunma: 🚭 Sigara bırakın, 🏃‍♀️ Düzenli egzersiz, 🥗 Az tuzlu beslenin, ⚖️ Kilo kontrolü, 😌 Stresi azaltın, 🩺 Düzenli kontrol."
prevention,Kanser korunma,"Kanser korunma: 🚭 Sigara bırakın, ☀️ Güneşten korunun, 🥗 Sebze-meyve tüketin, 🚫 İşlenmiş et sınırlayın, 🏃‍♀️ Aktif olun, 🍷 Alkol sınırlayın."
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Grip,Grip korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kanser,Kanser korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Kalp hastalığı,Kalp hastalığı korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Diyabet,Diyabet korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
prevention,Enfeksiyon,Enfeksiyon korunma yöntemleri hakkında detaylı bilgiler verebilirim. Hangi alanda özellikle bilgi almak istiyorsunuz?
